,2d_x,2d_y,periodic_#_2d,bond_1_2d,bond_2_2d,bond_3_2d,3d_x,3d_y,3d_z
7,1.7962,-0.9524,6,2,0,0,1.5197,0.9738,-0.4732
8,2.5731,0.1318,6,2,1,0,1.9799,-0.9961,0.8861
9,3.8978,0.0,8,1,0,0,2.422,0.0,0.0
10,2.0243,1.3405,8,0,1,0,-2.5396,-0.8454,0.3342
11,-0.0692,0.3947,6,1,1,0,1.7493,1.5795,-2.6808
0,-2.1584,-0.3557,8,1,0,0,-3.0833,-1.4376,0.0
1,-0.8299,-0.2642,6,2,1,0,2.4093,-2.6429,0.0
2,-0.0908,-1.3719,6,2,1,0,-1.9585,1.3818,0.0
3,-0.6777,-2.5659,5,1,0,0,1.8207,2.7803,0.0
4,1.2376,-1.2804,6,1,1,0,0.3474,0.9925,0.0
5,1.8245,-0.0863,6,2,1,0,-1.0066,0.5547,0.0
6,3.1504,0.0,5,1,0,0,1.361,0.0,0.0
7,1.0828,1.0162,6,1,1,0,-1.3239,-0.8233,0.0
8,-0.2431,0.9299,6,2,1,0,1.0496,-1.3717,0.0
9,-0.9847,2.0323,6,1,1,0,-0.294,-1.7801,0.0
10,-2.3107,1.946,8,0,1,0,0.6783,2.3463,0.0
0,-4.9961,1.4451,8,1,0,0,1.7857,-2.9503,0.3577
1,-4.495,0.2162,6,2,1,0,-2.9109,-1.6637,1.3016
2,-5.3101,-0.8327,8,0,1,0,-5.1232,-0.0936,1.5691
3,-3.1788,0.0363,6,2,1,0,-5.3686,1.0225,-0.1317
4,-2.6777,-1.1925,6,1,1,0,-1.2859,1.5732,-0.1766
5,-1.3576,-1.3822,7,3,0,0,2.9526,-0.7109,-0.8368
6,-0.8566,-2.6109,6,3,0,0,5.7004,-1.2522,-1.0916
7,-1.0365,-3.9272,6,2,0,0,-0.7306,2.8613,0.0
8,0.1924,-3.4261,6,2,0,0,-0.0459,3.0506,1.3735
9,-0.5464,-0.3235,6,2,1,0,-1.2858,3.8734,1.0303
10,0.7834,-0.5092,6,1,1,0,-0.5068,0.455,-0.1769
11,1.5945,0.5494,6,2,1,0,-2.6077,1.4714,-0.1453
12,2.9146,0.3598,7,3,0,0,-1.0763,-0.7364,0.3592
13,3.4156,-0.869,6,2,0,0,0.8391,0.4219,-0.6251
14,4.7319,-1.049,6,2,0,0,1.656,-0.7238,-0.4731
15,5.547,0.0,7,2,0,0,3.8518,0.0,0.0
16,5.046,1.2288,6,2,0,0,3.3664,-1.4905,-1.9502
17,3.7259,1.4184,6,2,0,0,-3.2309,0.3905,0.3815
18,1.0935,1.7783,6,2,1,0,-2.4369,-0.6955,0.7178
19,1.9086,2.8272,9,1,0,0,5.3437,0.0106,-0.4198
20,-0.2227,1.9582,6,1,1,0,4.88,-1.4841,-2.2953
21,-1.0474,0.9054,6,2,1,0,-0.2648,-1.8837,0.5115
22,-2.3637,1.0852,6,2,1,0,1.0845,-1.8715,0.1248
23,-2.8647,2.3141,8,0,1,0,-4.5859,0.4261,0.5955
0,1.4489,-1.9655,8,1,0,0,0.8351,-2.5313,0.0884
1,1.4811,-0.6365,6,2,1,0,1.8482,1.5934,-1.1195
2,2.6507,-0.0,8,0,1,0,2.5126,0.0,0.0
3,0.3477,0.0581,6,2,1,0,-1.5164,-1.2262,0.475
4,0.3798,1.387,6,1,1,0,0.2393,0.3269,-0.0844
5,-0.7536,2.0816,6,1,1,0,-0.7336,1.356,0.0
6,-1.9232,1.4451,6,1,1,0,-0.2142,-0.9943,0.1698
7,-1.9554,0.1161,7,1,1,0,-2.0756,1.0833,0.3186
8,-0.8219,-0.5785,6,2,1,0,-2.4499,-0.2479,0.5575
9,-0.8541,-1.9074,5,1,0,0,1.5545,0.6401,-0.4056
0,-0.7309,-2.0545,7,1,0,0,-3.642,1.2318,-0.0
1,0.002,-0.943,6,2,1,0,2.9881,0.4061,-0.3801
2,1.3307,-1.0273,6,1,1,0,2.506,-1.3559,0.5442
3,2.0636,0.0842,6,2,1,0,-0.056,-2.2705,-0.1742
4,3.3923,-0.0,6,1,0,0,0.7359,0.0,0.0
5,1.4703,1.2748,6,1,1,0,-0.2968,-0.9782,-0.0681
6,0.1442,1.3539,6,1,1,0,0.3465,1.3634,0.0446
7,-0.5912,0.2476,6,2,1,0,-1.6562,-0.5918,-0.0499
8,-1.9174,0.3267,6,2,1,0,-1.0062,1.7468,0.0388
9,-2.5106,1.5172,8,1,0,0,-2.0132,0.7674,-0.0023
10,-2.6529,-0.7797,8,0,1,0,2.094,-0.3191,0.0471
0,-1.0237,2.7302,8,1,0,0,-0.5251,2.4732,-0.0
1,-0.8107,1.4191,6,2,1,0,1.8474,-2.3026,0.0
2,-1.8433,0.5773,6,1,1,0,-2.9191,-0.7916,0.0
3,-1.6304,-0.7337,6,1,1,0,-0.8013,0.1419,-0.0
4,-0.3865,-1.2073,6,2,1,0,-0.0096,1.3228,-0.0
5,-0.1795,-2.5211,8,1,0,0,-0.1242,-1.1036,0.0
6,0.6402,-0.3682,6,2,1,0,1.2814,-1.1813,0.0
7,1.8841,-0.8418,6,1,1,0,1.3989,1.2482,-0.0
8,2.9167,0.0,8,0,1,0,2.0436,0.0,0.0
9,0.4332,0.9455,6,1,1,0,-2.1921,0.1931,-0.0
0,3.3389,0.0,8,1,0,0,3.0949,0.0,0.0
1,2.2021,-0.6864,6,2,0,0,-0.9447,2.8122,0.8814
2,1.0399,-0.0464,6,2,1,0,0.2172,0.4345,-0.3907
3,1.0116,1.2851,6,1,1,0,0.8762,-0.7573,-0.4208
4,-0.1506,1.9251,6,1,1,0,-1.0755,0.6014,0.005
5,-1.2925,1.2356,6,1,1,0,0.1725,-1.9137,-0.0193
6,-1.2673,-0.0909,6,2,1,0,-1.7971,-0.5425,0.4103
7,-2.4042,-0.7773,6,2,0,0,2.286,-0.7922,-0.8616
8,-2.3759,-2.1089,8,1,0,0,-1.6631,1.957,-0.0
9,-0.1021,-0.736,7,1,1,0,-1.1663,-1.7994,0.3958
0,-2.5386,-1.0101,6,1,0,0,-2.5355,2.7628,-0.0
1,-1.2441,-1.3199,6,2,1,0,0.3131,-2.4256,0.0
2,-0.8629,-2.5941,8,0,1,0,2.5415,1.0942,-0.0
3,-0.3323,-0.3501,6,2,1,0,0.5751,-0.0703,0.0
4,0.9622,-0.66,6,1,1,0,-0.1898,-1.2757,0.0
5,1.874,0.3098,6,2,1,0,-0.1866,1.1356,-0.0
6,3.1685,0.0,5,1,0,0,1.9877,0.0,0.0
7,1.4929,1.5839,6,1,1,0,-1.5999,-1.2661,0.0
8,0.2,1.8883,6,1,1,0,-1.5937,1.157,-0.0
9,-0.7134,0.924,6,2,1,0,-2.3018,-0.0531,0.0
10,-2.0063,1.2283,8,1,0,0,2.99,-1.0588,0.0
0,-0.8541,1.9074,7,1,0,0,-1.1114,-2.3229,0.5247
1,-0.8219,0.5785,6,2,1,0,-2.2036,-1.0281,-0.4417
2,-1.9554,-0.1161,7,1,1,0,0.7899,1.8338,-0.0958
3,-1.9232,-1.4451,6,1,1,0,-1.1653,-1.2553,0.044
4,-0.7536,-2.0816,6,1,1,0,-1.4511,1.6374,-0.0
5,0.3798,-1.387,6,1,1,0,-0.1373,-0.3943,0.0293
6,0.3477,-0.0581,6,2,1,0,-0.2933,1.0184,-0.0295
7,1.4811,0.6365,7,2,1,0,1.2013,-0.8696,0.0572
8,2.6507,0.0,8,1,0,0,2.3047,0.0,0.0
9,1.4489,1.9655,8,0,1,0,2.0659,1.3803,-0.0882
0,1.2399,-1.3718,8,2,0,0,0.5343,1.9398,-0.0817
1,2.5636,-1.2728,6,2,0,0,-3.0303,1.805,-0.6288
2,2.8792,0.0,6,2,0,0,3.6616,0.0,0.0
3,1.728,0.7359,8,2,0,0,-1.8171,-0.8069,0.1449
4,1.9728,2.0262,6,2,0,0,1.1215,-1.7807,0.4714
5,0.8244,2.7036,6,2,0,0,-0.6421,2.0862,-0.8917
6,0.9297,-2.646,6,2,0,0,1.6611,1.2872,-0.6898
7,-0.3993,-2.7667,6,2,0,0,-1.8681,2.3752,0.0
8,-0.1947,1.8536,8,2,0,0,2.7308,1.0263,0.3892
9,-0.9262,-1.5621,8,2,0,0,-3.8102,0.8334,0.0846
10,-1.3758,2.516,6,2,0,0,3.5743,-1.2995,0.6136
11,-2.2376,-1.7277,6,2,0,0,-3.2428,-0.604,0.2779
12,-2.3622,1.6347,6,2,0,0,2.4455,-2.2205,0.0996
13,-2.8066,-0.53,6,2,0,0,-1.3598,-2.1601,0.3875
14,-1.8352,0.407,8,2,0,0,0.0411,-2.4813,-0.1768
0,2.4257,-0.0,6,1,0,0,2.4436,0.0,0.0
1,1.124,0.2695,7,3,0,0,1.0392,-1.2366,-0.8938
2,0.7071,1.534,6,1,0,0,-1.2017,0.2854,0.0
3,0.2378,-0.7214,6,2,0,0,0.2275,0.6972,0.1749
4,-1.0638,-0.4519,6,2,1,0,-2.163,1.4072,0.2115
5,-1.4808,0.8126,8,0,1,0,-1.6107,-0.9307,0.7614
6,-1.9499,-1.4427,8,1,0,0,1.2652,-0.2222,-0.2539
0,-0.1372,1.3045,7,1,1,0,0.3194,2.7598,-2.5928
1,-1.8593,0.0492,6,2,1,0,-2.5718,2.2666,0.8437
2,-1.4799,1.3049,6,2,1,0,1.0761,0.6524,-1.1183
3,-0.8012,-0.733,7,2,0,0,-0.3432,0.6117,0.5398
4,0.289,0.0012,6,2,1,0,0.4161,-2.4004,0.6742
5,2.5873,0.0006,6,2,0,0,1.3831,-1.1952,0.5565
6,1.434,-0.6704,6,2,0,0,1.0671,-3.6813,1.2535
7,4.8856,-0.0,6,1,0,0,0.725,0.0,0.0
8,3.7323,-0.671,6,2,0,0,0.0832,-4.8655,1.3743
9,-3.0126,-0.6139,6,1,1,0,0.2389,1.6814,-1.2937
10,-3.0129,-1.9408,8,0,1,0,-0.6728,1.6576,-0.2371
11,-2.6249,1.9686,6,1,0,0,-1.7211,2.513,0.0
0,3.3237,-0.0,6,1,0,0,2.9685,0.0,0.0
1,1.9954,-0.002,6,2,1,0,2.2562,1.9374,0.0192
2,1.3289,-1.151,7,1,1,0,-0.9288,-1.4308,-0.5489
3,0.0006,-1.153,6,1,1,0,-1.9604,-0.7364,-0.0017
4,-0.6642,-0.001,6,2,1,0,0.6892,0.2686,-0.0032
5,-0.0006,1.153,6,1,1,0,-1.6897,0.5203,0.5771
6,1.3307,1.1501,6,1,1,0,-0.3722,1.0126,0.566
7,-1.9954,0.002,6,2,1,0,0.3523,-0.9852,-0.568
8,-2.659,-1.152,8,1,0,0,-3.3091,-1.3301,-0.0404
9,-2.6601,1.154,8,0,1,0,1.9939,0.7434,-0.0
0,0.0499,-1.455,8,0,1,0,1.8873,-0.5357,-0.1373
1,-1.195,-1.1587,16,2,2,0,2.6123,-0.4149,1.2717
2,-0.2483,-0.2224,6,2,1,0,2.0018,-2.0617,-0.5728
3,1.0344,-0.5793,6,1,1,0,2.7793,0.2779,-1.2572
4,1.9811,0.3568,6,2,1,0,-3.0144,-1.6925,0.1769
5,3.2638,0.0,7,1,0,0,0.224,0.0,0.0
6,1.6465,1.6442,6,1,1,0,-0.1949,1.3622,0.0355
7,0.3653,1.9955,6,1,1,0,-0.7532,-1.0205,0.0794
8,-0.5829,1.0649,6,2,1,0,-1.5807,1.6461,0.1095
9,-1.8641,1.4162,6,1,0,0,-2.1274,-0.7238,0.1405
10,-2.3596,-0.9138,7,1,0,0,-2.5394,0.6193,0.1539
11,-2.0912,-2.1484,8,0,1,0,0.7053,2.5438,0.0
0,-1.5732,-1.1253,6,1,1,0,2.9128,-2.2904,0.0
1,-2.4628,-0.1431,6,1,1,0,-3.7,0.1999,-0.0
2,-2.0554,1.127,6,2,1,0,-0.1704,-0.4524,0.0
3,-0.7604,1.4082,6,1,1,0,0.332,0.8816,-0.0
4,0.136,0.4239,6,2,1,0,0.7318,-1.5389,0.0
5,1.4376,0.703,6,1,1,0,-1.5651,-0.6739,0.0
6,2.3274,-0.2791,6,2,1,0,1.7293,1.0922,-0.0
7,1.9199,-1.5492,6,1,1,0,-0.5792,1.9616,-0.0
8,0.6248,-1.8305,6,1,1,0,2.1207,-1.3164,0.0
9,-0.2714,-0.8461,6,2,1,0,-2.4623,0.4095,-0.0
10,3.629,0.0,8,1,0,0,2.6183,0.0,0.0
11,-2.9516,2.1112,8,1,0,0,-1.9679,1.7271,-0.0
0,4.0205,0.0,6,1,0,0,4.4288,0.0,0.0
1,3.0322,-0.8872,8,2,0,0,-3.1971,-1.2246,0.0283
2,1.7707,-0.476,6,2,1,0,2.1336,1.8362,-0.9216
3,1.4935,0.8269,6,1,1,0,0.5361,0.5497,0.0693
4,0.232,1.238,6,1,1,0,0.1102,-0.3322,1.099
5,-0.7609,0.3468,6,2,1,0,-0.4369,0.8657,-0.9188
6,-0.4877,-0.9517,6,1,1,0,-2.0841,-0.6212,0.0815
7,0.7778,-1.3673,6,1,1,0,-1.1741,-0.9031,1.116
8,-2.0264,0.7623,6,2,1,0,-1.7259,0.3034,-0.9172
9,-2.2995,2.0608,8,0,1,0,1.8358,1.0832,0.0
10,-3.0147,-0.1249,6,2,0,0,2.9573,0.8654,0.9027
11,-2.7376,-1.4277,5,1,0,0,-3.3838,-2.4226,-0.5393
0,2.819,-0.0,8,0,1,0,2.0839,0.0,0.0
1,1.7048,-0.7239,6,1,1,0,1.7886,1.3936,0.0
2,0.5177,-0.1199,6,2,1,0,0.4476,1.8711,0.0
3,0.4505,1.2068,6,1,1,0,-0.5945,0.8989,0.0
4,-0.7365,1.8107,6,1,1,0,-0.3155,-0.513,0.0
5,-1.8507,1.0869,6,1,1,0,1.0423,-0.969,0.0
6,-1.7813,-0.2431,6,1,1,0,-1.364,-1.4117,0.0
7,-0.5965,-0.8438,6,2,1,0,-1.328,-2.6346,0.0
8,-0.527,-2.1737,8,1,0,0,-1.7605,1.3646,0.0
0,2.7481,-2.0787,6,1,0,0,-2.7957,2.6192,0.0
1,2.6384,-0.7566,6,2,1,0,0.3913,-0.923,0.0
2,3.7335,-0.0,8,0,1,0,1.4733,0.0,0.0
3,1.4404,-0.1903,6,2,1,0,-1.2543,0.9417,0.0
4,1.3301,1.1387,6,1,1,0,-0.9336,-0.4392,0.0
5,0.1252,1.7043,6,1,1,0,1.1875,1.3814,0.0
6,-0.9699,0.9478,6,2,1,0,-0.1461,1.8321,0.0
7,-2.1679,1.514,6,1,1,0,0.6552,-2.312,0.0
8,-3.263,0.7575,6,1,1,0,2.799,-0.492,0.0
9,-3.1527,-0.5715,6,1,1,0,1.9765,-2.7868,0.0
10,-1.9479,-1.1372,6,1,1,0,3.0479,-1.8778,0.0
11,-0.8596,-0.3812,6,2,1,0,-2.5807,1.4119,0.0
12,0.3452,-0.9469,6,1,1,0,-3.8205,0.6447,0.0
0,-3.7555,-1.2531,6,1,0,0,-2.1367,1.4174,0.1571
1,-2.9486,-0.1992,8,2,0,0,-0.1278,2.9994,-0.7654
2,-1.6298,-0.3643,6,2,1,0,0.9533,-4.3778,0.4781
3,-1.1206,-1.5987,6,1,1,0,0.3468,-3.0266,-0.9693
4,0.2037,-1.768,6,1,1,0,0.6848,-0.7789,0.6197
5,1.0106,-0.714,6,2,1,0,-0.6252,-0.2543,0.6942
6,2.3254,-0.8847,6,2,0,0,0.9812,-2.1445,1.1287
7,3.1365,0.1748,6,2,1,0,-0.9332,1.0145,0.1618
8,4.4566,-0.0,8,1,0,0,1.6885,0.0,0.0
9,2.6286,1.3995,8,0,1,0,0.1001,1.8129,-0.3795
10,0.4974,0.5148,6,1,1,0,1.4023,1.2857,-0.4912
11,-0.8229,0.6897,6,2,1,0,0.7481,-3.2103,0.1708
12,-1.3306,1.9143,8,2,0,0,-3.0333,1.1697,-0.8049
13,-2.6508,2.0891,6,1,0,0,-0.0488,4.093,0.0
0,1.8425,0.0,7,1,0,0,1.611,0.0,0.0
1,0.6906,0.6647,6,2,0,0,0.0679,1.2303,0.6876
2,-0.4602,0.0007,6,2,1,0,-1.5599,-1.0523,0.093
3,-1.6121,0.6654,8,1,0,0,-0.539,-0.4617,-0.7806
4,-0.4609,-1.3309,8,0,1,0,0.42,0.2837,0.0
0,0.2193,1.9513,8,1,0,0,-0.1601,1.8966,-0.0
1,0.0702,0.6306,7,3,0,0,-2.2254,0.1251,-0.1377
2,-1.0843,-0.029,6,2,1,0,2.1655,0.5306,-0.0469
3,-2.2967,0.5207,8,0,1,0,-0.0588,0.6249,-0.012
4,-0.8197,-1.332,6,2,0,0,-0.6336,-1.5586,0.1403
5,0.5029,-1.477,6,2,0,0,0.8985,-1.4242,0.0752
6,1.0527,-0.2646,6,2,1,0,-1.05,-0.1944,-0.019
7,2.3557,-0.0,8,0,1,0,1.0639,0.0,0.0
0,3.4182,0.0,6,1,0,0,2.2169,0.0,0.0
1,2.1505,-0.4055,8,2,0,0,1.2941,-1.6238,-1.0512
2,1.1692,0.4936,6,2,1,0,-0.0614,-0.0599,-0.1274
3,1.4543,1.7924,8,0,1,0,-0.2986,1.3324,-0.0
4,-0.0985,0.0882,6,2,1,0,-1.1564,-0.9345,0.0907
5,-1.0799,0.9873,6,1,1,0,-1.5758,1.8283,0.3281
6,-2.3476,0.5818,6,1,1,0,-2.4314,-0.4468,0.4276
7,-2.6326,-0.717,6,1,1,0,-2.6417,0.9373,0.5438
8,-1.65,-1.6104,6,1,1,0,1.1965,-0.5764,-0.4199
9,-0.3836,-1.2106,6,1,1,0,3.4577,-0.4564,0.2082
0,2.3933,0.0,7,1,0,0,3.2836,0.0,0.0
1,1.3945,-0.0492,6,2,1,0,1.9043,0.0406,0.0017
2,0.851,0.791,7,1,1,0,1.2241,-1.0824,-0.016
3,-0.1481,0.7471,6,2,1,0,-0.2423,-1.0106,-0.0144
4,-0.8569,1.4625,7,2,0,0,-1.182,-1.9619,-0.0066
5,-1.7564,1.0094,6,1,1,0,-2.3857,-1.3493,0.0072
6,-1.6032,0.0141,7,1,1,0,-2.2079,-0.0099,0.0069
7,-0.6093,-0.1482,6,2,1,0,-0.8853,0.184,-0.0041
8,-0.0704,-0.9972,6,2,1,0,-0.1176,1.4111,0.0057
9,-0.5284,-1.8862,8,0,1,0,-0.6549,2.4948,0.0
10,0.9339,-0.9433,7,2,0,0,1.2637,1.2835,0.0194
0,2.0079,-0.0,6,1,0,0,1.6545,0.0,0.0
1,0.6856,0.1469,6,4,0,0,0.4667,-1.6499,0.474
2,0.5387,-1.1753,7,1,0,0,-1.5453,-0.1335,-0.8839
3,-0.6366,0.2938,6,1,0,0,-0.667,0.3577,0.1891
4,-1.1707,1.5111,8,2,0,0,-0.4447,1.8799,-0.0
5,-1.4249,-0.7765,8,1,0,0,0.5358,-0.4542,0.2208
0,3.5174,-0.0,6,1,0,0,3.6021,0.0,0.0
1,2.5098,0.8692,6,2,1,0,-3.0868,0.2688,-1.9749
2,2.7616,2.1784,8,0,1,0,-3.6268,0.4878,-0.0
3,1.2584,0.4345,6,2,1,0,1.3644,-0.158,0.4069
4,0.2507,1.3037,6,1,1,0,-1.3956,0.1735,-0.4151
5,-1.0075,0.8703,6,1,1,0,0.2787,-0.4907,1.2562
6,-1.258,-0.4322,6,2,1,0,1.0126,0.3537,-0.8708
7,-0.2516,-1.3082,6,1,1,0,-1.062,-0.3258,0.8636
8,1.0079,-0.868,6,1,1,0,-0.3266,0.5138,-1.2757
9,-2.5106,-0.8737,6,2,1,0,2.7114,-0.3147,0.7816
10,-3.517,0.0023,8,1,0,0,3.2514,-0.8254,2.0332
11,-2.7612,-2.1762,8,0,1,0,-2.7229,0.317,-0.805
0,0.3448,2.13,6,1,0,0,-0.3967,-3.2257,-0.0844
1,-0.8923,1.6424,6,2,1,0,2.0709,1.6734,0.295
2,-1.9283,2.4795,6,1,1,0,-0.7607,-1.1902,2.368
3,-3.1719,1.9952,6,1,1,0,-0.3353,-0.1961,0.3875
4,-3.373,0.6866,6,1,1,0,-0.9447,0.7432,-0.3259
5,-2.337,-0.1505,6,2,1,0,-1.9562,1.321,0.447
6,-2.5414,-1.4655,6,1,0,0,-2.0689,0.5891,1.6995
7,-1.0935,0.3339,6,2,1,0,-0.9989,-0.3566,1.5023
8,-0.0639,-0.5,7,3,0,0,0.8386,-0.7837,0.0838
9,-0.1235,-1.8317,6,2,1,0,-0.7021,1.233,-1.628
10,-1.2394,-2.5578,8,0,1,0,-2.6823,2.4399,0.0
11,1.1133,-2.3027,6,2,0,0,-1.4331,2.3414,-2.1006
12,1.9503,-1.2667,6,2,1,0,-2.4042,2.9554,-1.281
13,3.2793,-1.1881,6,1,1,0,0.9435,-2.1852,-0.1328
14,3.8789,-0.0,6,1,1,0,2.0257,0.0,0.0
15,3.1495,1.1094,6,1,1,0,2.1932,-2.7766,-0.4113
16,1.8238,1.0371,6,1,1,0,3.263,-0.5979,-0.3109
17,1.2243,-0.151,6,2,1,0,3.3482,-1.9844,-0.5083
0,4.2326,-0.0,8,1,0,0,4.173,0.0,0.0
1,2.9807,0.4441,6,2,1,0,2.5976,1.0237,-0.8667
2,2.7407,1.7505,8,0,1,0,-3.4625,-0.6958,-1.2775
3,1.9689,-0.4182,6,2,0,0,-2.017,-1.9291,-1.6584
4,0.717,0.0259,6,2,1,0,-2.3465,-0.9791,-1.0629
5,0.4727,1.3374,6,1,1,0,0.6745,0.0328,0.8453
6,-0.7792,1.7815,6,1,1,0,2.0998,-0.3673,0.9824
7,-1.7911,0.9191,6,1,1,0,-0.1967,-0.6797,-0.0093
8,-1.5511,-0.3873,6,2,1,0,0.1791,1.1753,1.51
9,-0.2948,-0.8365,6,1,1,0,-1.5415,-0.2898,-0.2326
10,-2.563,-1.2497,7,2,1,0,-1.1467,1.5949,1.3155
11,-3.8148,-0.8056,8,1,0,0,-1.9882,0.8676,0.4542
12,-2.3186,-2.5612,8,0,1,0,2.9751,0.2466,0.0
0,2.5241,0.0,8,1,0,0,2.5051,0.0,0.0
1,1.2619,0.4233,6,2,1,0,0.1677,1.8573,-0.0009
2,1.0016,1.7265,7,1,1,0,-1.1828,-1.3349,0.0396
3,-0.2604,2.1498,6,1,1,0,-1.8861,1.0061,0.0294
4,-1.258,1.2685,7,1,1,0,1.0661,-1.6634,-0.0574
5,-0.9935,-0.0361,6,2,1,0,0.2844,0.5249,0.0077
6,0.2685,-0.4594,6,2,1,0,-1.0077,-0.0072,0.0319
7,0.255,-1.7855,7,2,0,0,1.3431,-0.3763,-0.014
8,-1.0127,-2.1862,6,1,1,0,-1.1482,2.1329,0.0
9,-1.7865,-1.1008,7,1,1,0,-0.1417,-2.1394,-0.0364
0,-2.6197,-0.4818,8,1,0,0,-2.1279,1.6022,0.0134
1,-1.296,-0.6269,6,2,1,0,-1.8371,-2.2603,0.4806
2,-0.7646,-1.8479,6,1,1,0,-2.9036,-0.9417,-0.4841
3,0.559,-1.9929,6,1,1,0,3.9445,0.1317,-0.0075
4,1.3479,-0.9216,6,2,1,0,-1.8701,-1.1915,-0.0006
5,2.6681,-1.0713,6,1,1,0,-0.8267,-0.3466,0.0011
6,3.457,-0.0,8,0,1,0,1.6421,0.0,0.0
7,0.8131,0.2947,6,1,1,0,0.5037,-0.8431,0.003
8,-0.5072,0.4444,6,2,1,0,-0.9909,1.0648,-0.0002
9,-1.042,1.6607,7,2,1,0,1.4217,1.3962,-0.0003
10,-0.2532,2.732,8,1,0,0,0.1224,1.9268,-0.0
11,-2.3623,1.8105,8,0,1,0,2.9218,-0.5386,-0.0051
0,-2.745,-1.5471,8,0,1,0,-3.0496,1.7213,0.0816
1,-2.157,-0.3556,7,2,1,0,1.6645,-2.752,-0.0704
2,-2.8979,0.7495,8,1,0,0,-0.2528,-3.0341,-0.0176
3,-0.8314,-0.2642,6,2,1,0,0.6084,-2.2448,-0.0253
4,-0.2435,0.9273,6,1,1,0,-0.1728,3.2221,-0.0362
5,1.0821,1.0186,6,2,1,0,0.4123,-0.9142,0.0034
6,1.6701,2.2102,53,1,0,0,-0.0072,1.9204,0.0
7,1.823,-0.0865,6,2,1,0,-0.8899,-0.351,0.0333
8,3.1518,0.0,7,1,0,0,1.4975,0.0,0.0
9,1.2383,-1.2829,6,1,1,0,-1.109,1.0399,0.0317
10,-0.0906,-1.3694,6,1,1,0,1.2985,1.3924,-0.0004
0,3.746,-0.0,8,1,0,0,3.9678,0.0,0.0
1,2.414,0.0051,6,2,1,0,2.4378,0.5717,1.2694
2,1.759,1.1645,8,0,1,0,-1.3712,1.7746,-0.2614
3,1.7461,-1.1398,6,2,0,0,-0.5141,-0.2789,-0.2586
4,0.4123,-1.129,6,2,1,0,0.4847,0.5947,-0.6866
5,-0.3725,-2.1993,6,1,1,0,-1.6544,0.4892,0.0
6,-1.6371,-1.781,7,2,0,0,-0.0977,1.8637,-0.6793
7,-1.6301,-0.4545,6,2,1,0,1.8902,0.2646,-1.0109
8,-0.3599,-0.0504,6,2,1,0,-0.5249,-1.6731,-0.0542
9,-0.0778,1.2517,6,1,1,0,-2.8381,-0.1067,0.4678
10,-1.0585,2.1457,6,1,1,0,-1.7077,-2.2802,0.4117
11,-2.3288,1.7416,6,1,1,0,-2.8572,-1.503,0.6702
12,-2.6126,0.4453,6,1,1,0,2.7847,0.2835,0.1321
0,2.1842,1.9129,8,1,0,0,3.1023,0.2688,-0.0257
1,1.0815,1.1784,6,2,1,0,0.467,3.2565,-0.3406
2,-0.1119,1.7675,6,1,1,0,-2.5639,-2.2181,0.0828
3,-1.2215,1.0326,6,1,1,0,-3.0744,-0.3496,0.101
4,-1.1377,-0.2913,6,2,1,0,-2.1858,-1.1083,0.0746
5,0.0562,-0.8872,6,1,1,0,0.8789,1.0137,0.0096
6,1.1653,-0.1454,6,2,1,0,-0.8882,-0.7519,0.0426
7,2.3523,-0.7418,6,1,1,0,-0.4801,0.6075,0.0295
8,3.4614,0.0,8,0,1,0,1.8703,0.0,0.0
9,-2.2399,-1.0326,7,2,1,0,0.1461,-1.7204,0.0236
10,-3.4338,-0.4367,8,1,0,0,1.5024,-1.3585,0.0026
11,-2.1561,-2.3565,8,0,1,0,1.2255,2.3603,-0.0
0,1.4616,-2.0478,8,1,0,0,0.918,-1.7949,1.2155
1,1.3965,-0.7202,6,2,1,0,-0.6763,1.9088,-1.1992
2,2.5162,-0.0,8,0,1,0,2.5929,0.0,0.0
3,0.2154,-0.1104,6,2,1,0,1.7814,1.8811,-0.0144
4,0.1504,1.2171,6,2,1,0,0.2864,0.1269,0.0041
5,1.2702,1.9374,8,1,0,0,0.0254,-1.1291,0.6223
6,-1.0306,1.827,6,1,1,0,-0.8065,0.7983,-0.6149
7,-2.1505,1.1067,6,1,1,0,-1.2679,-1.689,0.6127
8,-2.0854,-0.2209,6,1,1,0,-2.0972,0.2314,-0.6191
9,-0.9044,-0.8307,6,2,1,0,-2.3272,-1.0101,-0.007
10,-0.8393,-2.1582,8,1,0,0,1.571,0.6764,-0.0
0,3.4611,-0.0,8,1,0,0,2.5296,0.0,0.0
1,2.3676,0.7549,6,2,1,0,1.9792,-2.0336,0.3185
2,2.474,2.0806,8,0,1,0,-1.8522,2.7732,0.0
3,1.1678,0.1842,6,2,1,0,-3.225,1.3259,-0.4717
4,0.0743,0.9391,6,1,1,0,1.2811,-0.0547,-0.0179
5,-1.1256,0.3683,6,2,1,0,0.9224,-1.3805,0.1809
6,-1.232,-0.9573,6,2,1,0,0.3042,0.9424,-0.1792
7,-2.531,-1.2665,8,2,0,0,-1.0735,0.601,-0.1177
8,-3.2202,-0.1305,6,2,0,0,3.0318,-1.2158,0.2302
9,-2.3586,0.8809,8,2,0,0,-0.4267,-1.7679,0.2072
10,-0.1386,-1.7122,6,1,1,0,-1.4116,-0.7709,0.0552
11,1.0613,-1.1415,6,1,1,0,-2.0593,1.581,-0.2054
